|IMDB_titleID|category|title|release_year|seasons|movie_duration|average_rating|number_rating|director|casting|country|date_added|parental_guideline|listed_in|summary
75|/title/tt5169582/|Movie|Single|2015||127|6.8|591|Raditya Dika|Raditya Dika, Annisa Rawles, Chandra Liow, Pandji Pragiwaksono, Babe Cabita, Elvira Devinamira, Tinna Harahap, Pevita Pearce, Rinna Hassim, Dede Yusuf, Dewi Hughes|Indonesia|September 28, 2018|TV-PG|Comedies, International Movies, Romantic Movies|Unemployed and immature, a somewhat pathetic bachelor sets his sights on finding a date for the wedding of his younger, more successful brother.
76|/title/tt3418604/|Movie|The Sinking Of Van Der Wijck|2013||163|7.6|973|Sunil Soraya|Herjunot Ali, Pevita Pearce, Reza Rahadian, Randy Nidji, Gesya Shandy, Kevin Andrean, Arzetti Bilbina|Indonesia|September 28, 2018|TV-14|Dramas, International Movies, Romantic Movies|When a young man leaves home to fulfill the wishes of his late father, he meets and falls in love with a woman from a very different background.
77|/title/tt8893608/|Movie|Two Catalonias|2018||117|6.5|480|Álvaro Longoria, Gerardo Olivares||Spain|September 28, 2018|TV-MA|Documentaries, International Movies|Lawmakers and activists with conflicting ideologies speak about the complexities of Catalonia's politics and the fight for its independence from Spain.
78|/title/tt5931144/|Movie|Bobby Sands: 66 Days|2016||106|7.2|499|Brendan Byrne||Ireland, United Kingdom|September 28, 2017|TV-14|Documentaries|In 1981, an imprisoned Irish Republican Army soldier went on a hunger strike that galvanized his movement and made him a controversial global icon.
79|/title/tt8069036/|TV Show|Bard of Blood|2019|1||7.4|7406||Emraan Hashmi, Viineet Kumar, Sobhita Dhulipala, Jaideep Ahlawat, Kirti Kulhari, Sohum Shah, Rajit Kapoor, Danish Hussain|India|September 27, 2019|TV-MA|International TV Shows, TV Action & Adventure, TV Dramas|Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission.
80|/title/tt7871636/|Movie|Deliha 2|2018||102|4.5|1901|Gupse Özay|Gupse Özay, Eda Ece, Aksel Bonfil, Derya Alabora, Esin Eden, Hülya Duyar, Ali Çelik, Mert Öner|Turkey|September 27, 2019|TV-PG|Comedies, International Movies|While chasing her dream of becoming a chef, Zeliha cooks up trouble in the kitchen with her wild, kooky and unsuspecting ways.
81|/title/tt10687134/|TV Show|Dragons: Rescue Riders|2019|1||7.2|85||Nicolas Cantu, Brennley Brown, Zach Callison, Skai Jackson, Noah Kaye Bentley, Andre Robinson, Marsai Martin||September 27, 2019|TV-Y|Kids' TV, TV Comedies|Twins Dak and Leyla and their dragon friends devote their lives to rescuing others, defending their home of Huttsgalor and having fun along the way.
82|/title/tt8110640/|Movie|In the Shadow of the Moon|2019||116|6.2|29101|Jim Mickle|Boyd Holbrook, Michael C. Hall, Cleopatra Coleman, Bokeem Woodbine, Rudi Dharmalingam, Rachel Keller|United States|September 27, 2019|TV-MA|Dramas, Sci-Fi & Fantasy, Thrillers|A Philadelphia detective slowly unravels as he nurses a lifelong obsession with an enigmatic female serial killer whose crimes defy explanation.
83|/title/tt9184970/|TV Show|Skylines|2019|1||7.6|1661||Edin Hasanovic, Peri Baumeister, Murathan Muslu, Erdal Yıldız, Richy Müller, Anna Herrmann, Sahin Eryilmaz, Lisa Maria Potthoff, Carol Schuler, Dustin Jérôme Schanz, Nimo, Christopher Schärf, Slavko Popadic||September 27, 2019|TV-MA|Crime TV Shows, International TV Shows, TV Dramas|A hip-hop producer gets hurled into the violent world of organized crime when the record label he signs to becomes the center of a deadly drug business.
84|/title/tt10682000/|Movie|Sturgill Simpson Presents Sound & Fury|2019||42|6.5|967|Jumpei Mizusaki, Koji Morimoto, Michael Arias, Masaru Matsumoto, Arthell Isom, Henry Thurlow, Takanobu Mizuno, Elsa Nakamichi, Hajime Sasaki, Shinji Takagi||United States|September 27, 2019|TV-MA|Anime Features, Music & Musicals, Sci-Fi & Fantasy|In this anime visual album, a mysterious driver heads deep into a postapocalyptic hellscape toward a ferocious showdown with two monstrous opponents.
85|/title/tt7971476/|TV Show|The Politician|2019|1||7.6|10724||Ben Platt, Gwyneth Paltrow, Jessica Lange, Zoey Deutch, Lucy Boynton, Bob Balaban, David Corenswet, Julia Schlaepfer, Laura Dreyfuss, Theo Germaine, Rahne Jones, Benjamin Barrett|United States|September 27, 2019|TV-14|TV Comedies, TV Dramas, Teen TV Shows|Rich kid Payton has always known he's going to be president. But first he has to navigate the most treacherous political landscape of all: high school.
86|/title/tt5128712/|Movie|Weeds on Fire|2016||95|6.8|261|Chi Fat Chan|Liu Kai Chi, Lam Yiu-sing, Tony Tsz-Tung Wu, Poon Chan-leung, Sun Li Man, Tam Sin Yin, Sham Ka Ki, Wang Simin, Jan Lamb|Hong Kong|September 27, 2018|TV-14|Dramas, Independent Movies, International Movies|In 1980s Hong Kong, a school principal forms a baseball team with an eclectic crew of local students who soon fight their way to the top of the league.
87|/title/tt4685750/|Movie|Much Loved|2015||104|6.2|2017|Nabil Ayouch|Loubna Abidar, Asmaa Lazrak, Halima Karaouane, Sara El Mhamdi Elaaloui, Abdellah Didane, Danny Boushebel, Carlo Brandt, Camélia Montassere|France, Morocco|September 27, 2017|TV-MA|Dramas, Independent Movies, International Movies|Four friends who make their living as prostitutes in Morocco deal with both the dangers and stigma that come with their profession.
88|/title/tt0264734/|Movie|Joseph: King of Dreams|2000||75|6.5|10188|Rob LaDuca, Robert C. Ramirez|Ben Affleck, Mark Hamill, Richard Herd, Maureen McGovern, Jodi Benson, Judith Light, James Eckhouse, Richard McGonagle, David Campbell, Steven Weber, Dan Castellaneta, Rene Auberjonois, Ken Hudson Campbell, Tom Virtue, Jeff Bennett|United States|September 27, 2011|TV-PG|Children & Family Movies, Dramas, Faith & Spirituality|With his gift of dream interpretation and his brilliantly colored coat, Joseph inspires jealousy in his brothers in this animated Bible story.
89|/title/tt10305616/|Movie|Malaal|2019||133|5.8|530|Mangesh Hadawale|Meezaan Jaffrey, Sharmin Segal, Chinmaya Surve, Anil Gawas, Sonal Jha, Sanjay Gurbaxani, Sameer Dharmadhikari, Deepak Damle|India|September 26, 2019|TV-14|International Movies, Romantic Movies|Class divides become thorns in the budding romance between the crony of a nativist Mumbai politician and the new, North Indian resident of his chawl.
90|/title/tt1462900/|Movie|The Grandmaster|2013||108|6.6|29634|Wong Kar Wai|Tony Leung Chiu-wai, Zhang Ziyi, Chang Chen, Xiao Shen-Yang, Zhao Benshan, Song Hye-kyo, Wang Qingxiang, Zhang Jin, Lo Hoi-pang, Cung Le, Julian Cheung|Hong Kong, China|September 26, 2019|PG-13|Action & Adventure, Dramas, International Movies|As the Japanese invasion looms, Chinese kung fu master Ip Man's world changes when rival master Gong Er and her father arrive in his village.
91|/title/tt8452308/|TV Show|The Inmate|2018|1||7.1|1499||Ignacio Serricchio, Ana Claudia Talancón, Flavio Medina, Luis Felipe Tovar, Mariana Seoane, Guy Ecker, Isabella Castillo, Bradley Stryker, Gustavo Sánchez Parra, Leonardo Ortizgris, Alejandro Calva, Rodrigo Oviedo, Ramón Medína, Erik Hayser, Tiaré Scanda|Mexico|September 26, 2019|TV-MA|Crime TV Shows, International TV Shows, Spanish-Language TV Shows|A former Marine poses as an inmate inside a Mexican prison in order to infiltrate a gang suspected of kidnapping a U.S. judge's teen daughter.
92|/title/tt5360952/|Movie|The Hurricane Heist|2018||103|5.1|16899|Rob Cohen|Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson, Melissa Bolona, Ben Cross, Jamie Andrew Cutler|United States|September 26, 2018|PG-13|Action & Adventure|A deadly hurricane with mile-high waves provides the perfect cover for stealing $600 million from a U.S. Treasury outpost in Mississippi.
93|/title/tt7427130/|Movie|Def Comedy Jam 25|2017||82|6.6|818|Louis J. Horvitz|Dave Chappelle, Steve Harvey, Cedric the Entertainer, Martin Lawrence, Tiffany Haddish, Katt Williams, Craig Robinson, D.L. Hughley, Eddie Griffin, J.B. Smoove, Joe Torry, Kid Capri, Mike Epps, Sheryl Underwood, Tracy Morgan, Deon Cole|United States|September 26, 2017|TV-MA|Stand-Up Comedy|"In this special live event, giants of stand-up come together to commemorate the 25th anniversary of Russell Simmons's groundbreaking ""Def Comedy Jam."""
94|/title/tt5119264/|Movie|Restless Creature: Wendy Whelan|2016||94|7.1|268|Linda Saffire, Adam Schlesinger|Peter Martins, Sean Suozzi, Gretchen Smith, Ashley Laracey, Tiler Peck, Damian Woetzel, Albert Evans, Sterling Hyltin, Craig Hall, Peter Boal, Karen Young, Michelle Rodriguez, Jock Soto, Adam Barrett|United States|September 26, 2017|TV-MA|Documentaries|After 30 years with the New York City Ballet, celebrated dancer Wendy Whelan redefines herself as an artist in a new stage of life.
95|/title/tt3557464/|Movie|Print the Legend|2014||100|7.1|1737|Luis Lopez, Clay Tweel||United States|September 26, 2014|TV-14|Documentaries|This award-winning, original documentary chronicles the race for market leadership in 3D printing, the next wave of technological evolution.
96|/title/tt10907798/|Movie|Birders|2019||38|6.3|120|Otilia Portillo Padua||United States, Mexico|September 25, 2019|TV-G|Documentaries, International Movies|Bird watchers on both sides of the U.S.-Mexico border share their enthusiasm for protecting and preserving some of the world's most beautiful species.
97|/title/tt2261287/|Movie|Leap!|2016||89|6.8|17910|Eric Summer, Éric Warin|Bronwen Mantel, Mel Brooks, Maddie Ziegler, Dane DeHaan, Julie Khaner, Elle Fanning, Terrence Scammell, Tamir Kapelian, Carly Rae Jepsen|France, Canada|September 25, 2019|PG|Children & Family Movies, Comedies|Félicie and Victor, two young friends in 1880s France, escape from an orphanage to pursue their dreams in Paris, the glittering City of Lights.
98|/title/tt2032572/|Movie|USS Indianapolis: Men of Courage|2016||130|5.2|10261|Mario Van Peebles|Nicolas Cage, Tom Sizemore, Thomas Jane, Matt Lanter, James Remar, Brian Presley, Johnny Wactor, Adam Scott Miller, Cody Walker, Callard Harris|United States|September 25, 2019|R|Action & Adventure|After becoming stranded in the Philippine Sea during World War II, a tenacious Navy crew faces a dire lack of supplies and a string of shark attacks.
99|/title/tt1620680/|Movie|A Wrinkle in Time|2018||110|4.2|37763|Ava DuVernay|Storm Reid, Oprah Winfrey, Reese Witherspoon, Mindy Kaling, Deric McCabe, Levi Miller, Chris Pine, Gugu Mbatha-Raw, Zach Galifianakis, Michael Peña, Bellamy Young, André Holland, Will McCormack, Rowan Blanchard, Daniel MacPherson|United States|September 25, 2018|PG|Children & Family Movies|Years after their father disappears, Meg and her younger brother Charles Wallace cross galaxies on a quest to save him from the heart of darkness.
100|/title/tt6588332/|Movie|Teach Us All|2017||81|6.6|59|Sonia Lowman||United States|September 25, 2017|TV-14|Documentaries|It's been decades since Brown v. Board of Education, yet American schools remain largely segregated. Some leaders are working to change that.
101|/title/tt4911876/|Movie|White Island|2016||91|4.3|213|Benjamin Turner|Lyndon Ogbourne, Billy Zane, Billy Boyd, Joel Dommett, Elliot Gleave, Gala Gordon, Darren Day, Owain Arthur, Craig Gazey, Ben Cura|United Kingdom|September 25, 2017|TV-MA|Comedies, Independent Movies, Thrillers|Returning to Ibiza after several years walking the straight and narrow in London, Connor falls back in with a criminal crowd. It's like he never left.
102|/title/tt7832848/|Movie|Inside Man: Most Wanted|2019||106|5.6|1737|Michael J. Bassett|Aml Ameen, Rhea Seehorn, Roxanne McKee, Urs Rechn, Akshay Kumar, Tanya van Graan, Andre Jacobs, Sven Ruygrok|United States|September 24, 2019|R|Action & Adventure|A hotshot NYPD negotiator butts heads with the FBI and meets his match in a meticulous criminal mastermind as she attempts to rob the Federal Reserve.
103|/title/tt10847194/|Movie|Jeff Dunham: Beside Himself|2019||58|6.7|675|Troy Miller|Jeff Dunham|United States|September 24, 2019|TV-MA|Stand-Up Comedy|Jeff Dunham takes the stage in Dallas with his old pals Peanut, Walter, José Jalapeño, Bubba J and Achmed to poke fun at himself and American culture.
104|/title/tt6015706/|Movie|China Salesman|2017||111|3.0|1027|Tan Bing|Li Dong Xue, Mike Tyson, Steven Seagal, Janicke Askevold, Li Ai, Eriq Ebouaney, Clovis Fouin, Wang Zijian|China|September 24, 2018|TV-MA|Action & Adventure, International Movies|A Chinese engineer travels to a war-torn African country to rebuild its telecommunications but instead finds massive corruption and explosive danger.
105|/title/tt2380564/|Movie|Swearnet: The Movie|2014||112|5.9|2223|Warren P. Sonoda|Mike Smith, John Paul Tremblay, Robb Wells, Patrick Roach, Mishael Morgan, Sarah Jurgens, Shannon Leroux, Dana Woods, Howard Jerome, Tom Green|Canada|September 24, 2017|NR|Comedies, International Movies|After losing a TV network deal, the Trailer Park Boys launch their own Internet series, but they soon confront personal and creative differences.
106|/title/tt5121816/|Movie|The Bar|2017||102|6.3|18928|Álex de la Iglesia|Blanca Suárez, Mario Casas, Carmen Machi, Secun de la Rosa, Jaime Ordoñez, Terele Pávez, Joaquín Climent, Alejandro Awada|Spain, Argentina|September 24, 2017|TV-MA|Comedies, Horror Movies, International Movies|Strangers holed up in a Madrid bar after witnessing a murder begin to turn on each other as panic sets in and the body count rises.
107|/title/tt10076106/|Movie|Manmadhudu 2|2019||152|4.8|384|Rahul Ravindran|Nagarjuna Akkineni, Rakul Preet Singh, Lakshmi, Rao Ramesh, Vennela Kishore, Jhansi, Devadarshini Chetan, Nishanti|India|September 23, 2019|TV-MA|Comedies, Dramas, International Movies|Under pressure to marry, a perennial bachelor hires a much younger woman to act as his fiancée, but her bond with his family throws his plan for a loop.
108|/title/tt9717424/|TV Show|Team Kaylie|2019|1||4.3|128||Bryana Salaz, Alison Fernandez, Symera Jackson, Elie Samouhi, Kai Calhoun, Eliza Pryor, Rosa Blasi, Nicole Sullivan, David Gridley||September 23, 2019|TV-PG|Kids' TV, TV Comedies|After a brush with the law, teen celebrity Kaylie Konrad swaps social stardom for court-ordered chaos as a middle school wilderness club leader.
109|/title/tt6251390/|Movie|Under the Eiffel Tower|2018||87|5.0|509|Archie Borders|Matt Walsh, Judith Godreche, Reid Scott, Michaela Watkins, David Wain, Gary Cole|United States|September 23, 2019|TV-MA|Comedies, Independent Movies, Romantic Movies|An American man in the midst of a mid-life crisis travels to the French countryside to find a new lease on life.
110|/title/tt5278460/|Movie|Audrie & Daisy|2016||99|7.2|4892|Bonni Cohen, Jon Shenk||United States|September 23, 2016|TV-14|Documentaries|In this wrenching documentary, two teens are sexually assaulted by boys they considered friends, humiliated online and harassed by their communities.
111|/title/tt6081882/|Movie|Iliza Shlesinger: Confirmed Kills|2016||78|6.6|2189|Bobcat Goldthwait|Iliza Shlesinger|United States|September 23, 2016|TV-MA|Stand-Up Comedy|"The stand-up sensation tackles TV's ""Shark Tank,"" what it means to be a woman and how to deal with the lawless party goblin that lives in us all."
112|/title/tt7718088/|TV Show|BONDING|2019|1||7.2|9005||Zoe Levin, Brendan Scannell, Micah Stock, Theo Stockman, Alex Hurt, D'Arcy Carden, Gabrielle Ryan, Charles Gould|United States|September 22, 2019|TV-MA|TV Comedies, TV Dramas|A New York City grad student moonlighting as a dominatrix enlists her gay BFF from high school to be her assistant.
113|/title/tt1935782/|Movie|Do Paise Ki Dhoop Chaar Aane Ki Baarish|2009||121|6.7|88|Deepti Naval|Manisha Koirala, Rajit Kapoor, Sanaj Naval, Rajendra Gupta, Suhaas Khandke, Nassar Abdulla, Saurabh Dubey, Usha Jadhav, Ashwin Kaushal, Milind Soman|India|September 22, 2019|TV-14|Dramas, Independent Movies, International Movies|When a sex worker hires a gay songwriter to care for her disabled son, the ensuing bonds that form offer a complex portrayal of love and family.
